,Company,WebSite,Price,Rating,Cluster_Id
4299,106,1,17.53,4.8,1
4300,116,1,11.01,4.8,1
4301,148,1,33.46,4.6,3
4302,137,1,14.48,4.9,1
4303,116,1,11.01,4.7,1
4304,0,1,8.01,4.7,1
4305,33,1,8.14,4.6,1
4306,80,1,34.99,4.4,3
4307,116,1,11.01,4.8,1
4308,6,1,14.99,4.7,1
4309,148,1,30.99,4.6,3
4310,0,1,8.91,4.8,1
4311,165,1,7.0,4.6,1
4312,179,1,8.1,4.8,1
4313,106,1,22.53,4.7,1
4314,98,1,55.99,4.7,3
4315,98,1,30.99,4.8,3
4316,137,1,16.02,4.8,1
4317,116,1,18.0,4.7,1
4318,175,1,48.0,4.7,3
4319,137,1,12.95,4.6,1
4320,0,1,8.01,4.8,1
4321,116,1,11.01,4.8,1
4322,148,1,24.14,4.6,1
4323,104,1,46.95,4.8,3
4324,16,1,8.0,4.8,1
4325,116,1,36.31,4.4,3
4326,148,1,18.12,4.6,1
4327,175,1,48.0,4.7,3
4328,118,1,37.91,4.8,3
4329,56,1,16.45,4.6,1
4330,106,1,15.82,4.7,1
4331,124,1,49.99,4.4,3
4332,116,1,18.16,4.6,1
4333,190,1,16.0,4.8,1
4334,137,1,11.65,4.8,1
4335,180,1,9.11,4.7,1
4336,121,1,28.32,4.6,1
4337,165,1,11.0,4.8,1
4338,106,1,30.68,4.8,3
4339,17,1,29.33,4.7,3
4340,121,1,19.97,4.6,1
4341,148,1,40.31,4.6,3
4342,152,1,32.95,4.8,3
4343,0,1,8.01,4.8,1
4344,165,1,19.0,4.7,1
4345,0,1,6.21,4.7,1
4346,91,1,17.99,4.8,1
4347,98,1,30.99,4.7,3
4348,116,1,11.61,4.7,1
4349,98,1,55.99,4.8,3
4350,0,1,8.01,4.7,1
4351,190,1,14.4,4.8,1
4352,106,1,17.03,4.7,1
4353,148,1,40.31,4.6,3
4354,116,1,8.27,4.7,1
4355,0,1,12.01,4.7,1
4356,127,1,25.99,4.9,1
4357,168,1,43.19,4.6,3
4358,0,1,8.91,4.8,1
4359,0,1,10.7,4.6,1
4360,179,1,30.0,4.8,1
4361,26,1,34.99,4.8,3
4362,179,1,27.0,4.7,1
4363,106,1,11.56,4.7,1
4364,0,1,10.7,4.6,1
4365,104,1,28.95,4.8,1
4366,137,1,21.6,4.6,1
4367,16,1,12.0,4.7,1
4368,122,1,19.51,4.7,1
4369,22,1,15.96,4.8,1
4370,122,1,19.51,4.7,1
4371,165,1,45.0,4.7,3
4372,26,1,29.99,4.9,3
4373,118,1,24.35,4.8,1
4374,148,1,24.14,4.6,1
4375,0,1,5.36,4.8,1
4376,33,1,13.25,4.7,1
4377,155,1,15.99,4.7,1
4378,116,1,13.86,4.8,1
4379,0,1,7.11,4.8,1
4380,26,1,34.99,4.7,3
4381,81,1,22.5,4.8,1
4382,116,1,10.59,4.6,1
4383,0,1,8.91,4.8,1
4384,116,1,36.31,4.6,3
4385,116,1,15.9,4.6,1
4386,0,1,7.11,4.7,1
4387,168,1,15.0,4.6,1
4388,116,1,12.58,4.7,1
4389,165,1,14.0,4.7,1
4390,116,1,22.35,4.7,1
4391,38,1,23.39,4.7,1
4392,104,1,28.95,4.8,1
4393,109,1,13.97,4.7,1
4394,56,1,5.0,4.6,1
4395,183,1,7.93,4.7,1
4396,33,1,13.25,4.6,1
4397,165,1,10.0,4.7,1
4398,116,1,19.6,4.6,1
4399,175,1,68.0,4.8,3
4400,116,1,13.86,4.7,1
4401,123,1,24.85,4.7,1
4402,137,1,11.97,4.8,1
4403,165,1,10.0,4.7,1
4404,178,1,11.05,4.7,1
4405,116,1,18.0,4.7,1
4406,30,1,28.49,4.6,3
4407,175,1,30.0,4.8,1
4408,109,1,11.87,4.7,1
4409,148,1,17.99,4.7,1
4410,174,1,8.49,4.6,1
4411,106,1,19.47,4.7,1
4412,148,1,33.46,4.5,3
4413,106,1,30.43,4.7,3
4414,148,1,15.73,4.4,1
4415,155,1,13.49,4.7,1
4416,155,1,11.89,4.8,1
4417,106,1,26.79,4.7,1
4418,54,1,31.86,4.6,3
4419,165,1,19.0,4.6,1
4420,0,1,8.91,4.7,1
4421,106,1,18.25,4.8,1
4422,83,1,6.55,4.8,1
4423,1,1,12.99,4.7,1
4424,183,1,7.93,4.8,1
4425,198,1,9.76,4.7,1
4426,165,1,10.0,4.7,1
4427,68,1,8.5,4.7,1
4428,175,1,72.0,4.7,3
4429,148,1,12.58,4.7,1
4430,148,1,21.0,4.5,1
4431,116,1,16.2,4.7,1
4432,98,1,26.99,4.8,1
4433,165,1,10.0,4.7,1
4434,104,1,34.95,4.8,3
4435,116,1,9.58,4.6,1
4436,104,1,24.95,4.8,1
4437,104,1,44.95,4.6,3
4438,98,1,30.99,4.8,3
4439,165,1,22.0,4.7,1
4440,97,1,5.81,4.6,1
4441,68,1,10.12,4.6,1
4442,165,1,11.0,4.7,1
4443,116,1,11.62,4.6,1
4444,141,1,23.99,4.7,1
4445,109,1,30.07,4.7,3
4446,198,1,9.76,4.8,1
4447,98,1,50.99,4.8,3
4448,98,1,50.99,4.8,3
4449,165,1,23.0,4.4,1
4450,152,1,29.95,3.4,3
4451,137,1,14.42,4.7,1
4452,97,1,11.73,4.8,1
4453,172,1,9.99,4.8,1
4454,109,1,17.47,4.8,1
4455,199,1,25.97,4.8,1
4456,116,1,13.24,4.6,1
4457,106,1,18.25,4.8,1
4458,116,1,13.24,4.7,1
4459,165,1,19.0,4.6,1
4460,106,1,17.52,4.8,1
4461,104,1,21.95,4.8,1
4462,179,1,30.0,4.7,1
4463,165,1,19.0,4.6,1
4464,62,1,36.99,4.6,3
4465,157,1,10.0,4.4,1
4466,61,1,30.09,4.8,3
4467,51,1,16.66,4.8,1
4468,116,1,10.64,4.7,1
4469,165,1,20.7,4.6,1
4470,141,1,8.84,4.7,1
4471,155,1,41.99,4.7,3
4472,165,1,22.0,4.7,1
4473,116,1,9.36,4.9,1
4474,198,1,10.9,4.7,1
4475,156,1,40.78,4.7,3
4476,165,1,22.0,4.7,1
4477,61,1,23.09,4.7,1
4478,106,1,27.39,4.7,1
4479,61,1,64.39,4.8,3
4480,97,1,7.02,4.7,1
4481,83,1,16.76,4.8,1
4482,81,1,20.0,4.8,1
4483,106,1,29.21,4.8,1
4484,55,1,14.99,4.5,1
4485,61,1,60.89,4.7,3
4486,122,1,33.96,4.8,3
4487,98,1,55.99,4.7,3
4488,40,1,18.99,4.8,1
4489,33,1,16.32,4.8,1
4490,61,1,34.29,4.8,3
4491,156,1,32.05,4.7,3
4492,169,1,8.93,4.7,1
4493,98,1,30.99,4.7,3
4494,141,1,19.99,4.7,1
4495,109,1,22.37,4.7,1
4496,16,1,4.5,4.8,1
4497,121,1,24.62,4.8,1
4498,61,1,64.39,4.7,3
4499,16,1,6.0,4.7,1
4500,156,1,30.89,4.8,3
4501,61,1,34.29,4.8,3
4502,184,1,16.0,4.7,1
4503,118,1,19.34,4.8,1
4504,121,1,55.42,4.8,3
4505,116,1,8.3,4.8,1
4506,112,1,12.01,4.7,1
4507,68,1,8.42,4.8,1
4508,106,1,18.34,4.6,1
4509,16,1,4.0,4.9,1
4510,16,1,5.0,4.9,1
4511,152,1,59.95,-1.0,0
4512,97,1,3.51,5.0,1
4513,118,1,21.08,4.8,1
4514,199,1,29.22,5.0,1
4515,73,1,16.97,-1.0,0
4516,199,1,29.22,4.9,1
4517,199,1,29.22,5.0,1
4518,199,1,29.22,5.0,1
4519,116,1,20.06,5.0,1
4520,152,1,32.95,-1.0,0
4521,121,1,19.97,4.7,1
4522,121,1,17.97,4.7,1
4523,92,1,24.04,-1.0,0
4524,115,1,16.7,-1.0,0
4525,121,1,24.97,-1.0,0
4526,16,1,17.0,4.8,1
4527,96,1,22.95,4.8,1
4528,116,1,16.4,4.7,1
4529,76,1,67.49,4.7,3
4530,38,1,18.19,4.8,1
4531,167,1,10.99,5.0,1
4532,148,1,55.77,4.5,3
4533,118,1,48.15,4.4,3
4534,121,1,50.37,-1.0,0
4535,152,1,72.95,-1.0,0
4536,98,1,26.99,4.9,1
4537,118,1,24.95,4.4,1
4538,97,1,9.44,-1.0,0
4539,148,1,15.73,4.6,1
4540,76,1,67.49,4.6,3
4541,116,1,35.71,4.9,3
4542,98,1,46.99,4.8,3
4543,116,1,35.71,4.8,3
4544,155,1,32.99,4.8,3
4545,98,1,21.99,4.8,1
4546,121,1,40.8,4.7,3
4547,98,1,46.99,4.8,3
4548,98,1,37.99,4.8,3
4549,137,1,11.65,4.8,1
4550,167,1,5.28,4.8,1
4551,116,1,20.06,4.8,1
4552,137,1,11.87,4.8,1
4553,121,1,47.85,4.8,3
4554,100,1,19.99,4.8,1
4555,121,1,51.63,4.6,3
4556,116,1,18.54,4.7,1
4557,100,1,19.99,4.8,1
4558,61,1,16.79,4.8,1
4559,104,1,21.95,4.8,1
4560,121,1,20.98,4.6,1
4561,22,1,15.88,4.8,1
4562,148,1,18.12,4.7,1
4563,148,1,31.37,4.7,3
4564,148,1,18.13,4.9,1
4565,148,1,31.37,4.9,3
4566,81,1,25.5,4.8,1
4567,121,1,32.73,4.8,3
4568,121,1,51.63,4.8,3
4569,97,1,12.05,5.0,1
4570,98,1,46.99,4.8,3
4571,98,1,55.99,4.8,3
4572,50,1,17.95,4.8,1
4573,98,1,37.99,4.8,3
4574,98,1,21.99,4.7,1
4575,104,1,59.95,-1.0,0
4576,104,1,59.95,5.0,3
4577,121,1,42.81,4.6,3
4578,116,1,16.32,4.8,1
4579,102,1,19.49,4.1,1
4580,116,1,18.64,4.6,1
4581,155,1,32.99,4.8,3
4582,165,1,14.0,4.7,1
4583,167,1,14.48,4.8,1
4584,116,1,9.36,4.6,1
4585,158,1,41.45,4.7,3
4586,116,1,14.55,5.0,1
4587,97,1,8.99,-1.0,0
4588,108,1,7.78,4.8,1
4589,145,1,54.61,4.7,3
4590,104,1,39.95,5.0,3
4591,104,1,39.95,4.8,3
4592,122,1,22.91,4.8,1
4593,121,1,24.97,5.0,1
4594,76,1,59.99,4.7,3
4595,145,1,54.61,4.7,3
4596,116,1,18.54,4.7,1
4597,116,1,18.16,4.7,1
4598,104,1,46.95,4.7,3
4599,118,1,24.95,3.7,1
4600,118,1,17.72,4.7,1
4601,40,1,9.99,4.8,1
4602,37,1,52.77,4.7,3
4603,116,1,16.32,5.0,1
4604,137,1,9.32,4.8,1
4605,116,1,18.3,4.4,1
4606,116,1,11.61,4.5,1
4607,137,1,22.64,4.9,1
4608,96,1,29.95,5.0,3
4609,116,1,10.64,4.6,1
4610,61,1,14.69,4.5,1
4611,1,1,12.99,4.8,1
4612,117,1,13.77,4.7,1
4613,16,1,30.0,4.7,3
4614,96,1,44.95,4.7,3
4615,51,1,16.66,4.8,1
4616,165,1,22.0,4.7,1
4617,152,1,32.95,5.0,3
4618,121,1,41.1,4.8,3
4619,104,1,39.95,4.7,3
4620,33,1,16.32,4.9,1
4621,79,1,39.99,4.8,3
4622,121,1,36.94,4.8,3
4623,0,1,22.27,4.8,1
4624,121,1,24.62,4.8,1
4625,121,1,36.94,4.8,3
4626,121,1,42.72,4.8,3
4627,61,1,64.39,4.8,3
4628,116,1,18.64,4.6,1
4629,155,1,32.99,4.8,3
4630,165,1,14.0,4.7,1
4631,167,1,14.48,4.8,1
4632,116,1,9.36,4.6,1
4633,158,1,41.45,4.7,3
4634,116,1,14.55,5.0,1
4635,97,1,8.99,-1.0,0
4636,108,1,7.78,4.8,1
4637,145,1,54.61,4.7,3
4638,104,1,39.95,5.0,3
4639,104,1,39.95,4.8,3
4640,122,1,22.91,4.8,1
4641,121,1,24.97,5.0,1
4642,76,1,59.99,4.7,3
4643,145,1,54.61,4.7,3
4644,116,1,18.54,4.7,1
4645,116,1,18.16,4.7,1
4646,104,1,46.95,4.7,3
4647,118,1,24.95,3.7,1
4648,118,1,17.72,4.7,1
4649,40,1,9.99,4.8,1
4650,37,1,52.77,4.7,3
4651,116,1,16.32,5.0,1
4652,137,1,9.32,4.8,1
4653,116,1,18.3,4.4,1
4654,116,1,11.61,4.5,1
4655,137,1,22.64,4.9,1
4656,96,1,29.95,5.0,3
4657,116,1,10.64,4.6,1
4658,61,1,14.69,4.5,1
4659,1,1,12.99,4.8,1
4660,117,1,13.77,4.7,1
4661,16,1,30.0,4.7,3
4662,96,1,44.95,4.7,3
4663,51,1,16.66,4.8,1
4664,165,1,22.0,4.7,1
4665,152,1,32.95,5.0,3
4666,121,1,41.1,4.8,3
4667,104,1,39.95,4.7,3
4668,33,1,16.32,4.9,1
4669,79,1,39.99,4.8,3
4670,121,1,36.94,4.8,3
4671,0,1,22.27,4.8,1
4672,121,1,24.62,4.8,1
4673,121,1,36.94,4.8,3
4674,121,1,42.72,4.8,3
4675,61,1,64.39,4.8,3
4676,109,1,30.07,4.7,3
4677,98,1,18.99,4.7,1
4678,165,1,36.0,4.5,3
4679,48,1,39.94,4.7,3
4680,48,1,39.94,4.5,3
4681,199,1,14.92,4.8,1
4682,121,1,47.47,4.8,3
4683,116,1,13.24,4.7,1
4684,121,1,60.87,4.8,3
4685,148,1,27.36,4.7,1
4686,148,1,27.36,4.9,1
4687,116,1,10.64,4.7,1
4688,116,1,9.58,4.7,1
4689,121,1,60.87,4.8,3
4690,121,1,76.96,4.8,3
4691,27,1,38.46,4.7,3
4692,184,1,18.0,4.7,1
4693,121,1,76.96,4.8,3
4694,81,1,61.0,4.9,3
4695,137,1,17.66,4.8,1
4696,118,1,19.08,5.0,1
4697,49,1,29.99,-1.0,0
4698,121,1,59.97,-1.0,0
4699,51,1,18.77,4.7,1
4700,198,1,13.6,4.8,1
4701,198,1,9.36,4.8,1
4702,37,1,18.67,4.8,1
4703,121,1,43.1,4.8,3
4704,46,1,14.29,4.7,1
4705,121,1,27.7,4.8,1
4706,109,1,30.07,4.7,3
4707,154,1,18.75,4.5,1
4708,121,1,55.42,4.8,3
4709,121,1,52.29,4.8,3
4710,121,1,30.78,4.8,3
4711,121,1,43.1,4.8,3
4712,116,1,11.79,4.8,1
4713,121,1,63.79,4.8,3
4714,109,1,30.07,4.7,3
4715,31,1,22.39,4.8,1
4716,143,1,48.34,4.7,3
4717,199,1,26.3,4.8,1
4718,118,1,86.87,4.6,3
4719,48,1,39.94,4.7,3
4720,30,1,35.24,4.7,3
4721,198,1,14.99,4.6,1
4722,155,1,49.99,4.5,3
4723,148,1,40.31,4.7,3
4724,148,1,24.14,4.7,1
4725,16,1,30.0,4.7,3
4726,118,1,27.0,4.6,1
4727,57,1,22.5,4.6,1
4728,37,1,54.97,4.8,3
4729,116,1,20.06,4.9,1
4730,118,1,7.1,4.8,1
4731,118,1,21.38,4.8,1
4732,118,1,17.11,4.7,1
4733,203,1,21.0,4.7,1
4734,116,1,13.24,4.7,1
4735,99,1,26.07,4.7,1
4736,99,1,24.76,4.8,1
4737,76,1,37.79,4.8,3
4738,30,1,20.39,4.8,1
4739,104,1,44.95,4.6,3
4740,98,1,30.99,4.6,3
4741,148,1,34.85,4.8,3
4742,30,1,24.89,4.5,1
4743,76,1,74.99,4.8,3
4744,104,1,34.95,4.8,3
4745,109,1,30.07,4.7,3
4746,100,1,9.98,4.7,1
4747,30,1,20.39,-1.0,0
4748,165,1,22.0,4.7,1
4749,148,1,48.79,4.8,3
4750,141,1,8.84,4.7,1
4751,165,1,11.0,4.7,1
4752,141,1,13.99,4.7,1
4753,125,1,16.95,4.8,1
4754,203,1,38.5,4.6,3
4755,79,1,34.99,5.0,3
4756,104,1,21.95,4.8,1
4757,141,1,13.99,4.7,1
4758,31,1,26.15,4.8,1
4759,199,1,20.45,4.9,1
4760,155,1,27.89,4.7,1
4761,79,1,39.99,-1.0,0
4762,118,1,32.09,4.6,3
4763,137,1,19.28,4.8,1
4764,137,1,19.28,4.7,1
4765,48,1,23.99,4.6,1
4766,203,1,21.0,4.4,1
4767,81,1,25.0,4.8,1
4768,104,1,29.95,4.6,3
4769,116,1,21.84,4.6,1
4770,118,1,49.23,4.4,3
4771,137,1,31.68,4.3,3
4772,30,1,20.39,4.7,1
4773,183,1,13.01,4.8,1
4774,143,1,54.83,4.7,3
4775,143,1,54.83,4.8,3
4776,145,1,45.36,4.8,3
4777,118,1,32.86,4.8,3
4778,183,1,14.46,4.7,1
4779,16,1,19.0,4.6,1
4780,61,1,34.29,4.7,3
4781,61,1,34.29,4.7,3
4782,79,1,39.99,5.0,3
4783,155,1,49.99,4.7,3
4784,203,1,21.0,4.7,1
4785,61,1,60.89,4.8,3
4786,55,1,14.99,4.5,1
4787,203,1,38.5,4.7,3
4788,118,1,16.03,4.8,1
4789,35,1,15.19,-1.0,0
4790,118,1,13.56,5.0,1
4791,158,1,13.43,4.4,1
4792,198,1,10.79,4.5,1
4793,162,1,13.81,4.6,1
4794,112,1,10.9,4.7,1
4795,143,1,76.1,4.8,3
4796,104,1,44.95,4.6,3
4797,118,1,35.66,-1.0,0
4798,118,1,62.6,-1.0,0
4799,118,1,19.34,-1.0,0
4800,33,1,15.29,4.7,1
4801,121,1,30.11,4.8,3
4802,118,1,15.34,5.0,1
4803,30,1,28.49,4.8,3
4804,184,1,7.0,4.7,1
4805,118,1,43.76,4.7,3
4806,118,1,27.84,4.8,1
4807,116,1,11.15,4.6,1
4808,165,1,22.0,4.7,1
4809,16,1,50.0,4.6,3
4810,118,1,24.35,4.9,1
4811,156,1,9.26,4.8,1
4812,61,1,13.99,4.7,1
4813,153,1,17.0,4.6,1
4814,156,1,15.44,4.8,1
4815,121,1,47.06,4.8,3
4816,79,1,54.99,-1.0,0
4817,10,1,23.93,-1.0,0
4818,130,1,17.09,5.0,1
4819,121,1,25.99,4.9,1
4820,118,1,13.56,4.9,1
4821,118,1,13.56,4.8,1
4822,98,1,14.99,4.7,1
4823,156,1,13.74,4.7,1
4824,169,1,12.42,4.6,1
4825,162,1,12.01,4.6,1
4826,30,1,23.35,4.3,1
4827,184,1,10.0,4.6,1
4828,184,1,18.0,4.6,1
4829,61,1,60.89,4.8,3
4830,79,1,23.99,4.8,1
4831,46,1,14.29,4.5,1
4832,55,1,14.99,4.5,1
4833,96,1,32.95,4.8,3
4834,118,1,13.56,4.8,1
4835,118,1,12.2,4.8,1
4836,96,1,34.95,5.0,3
4837,118,1,21.91,4.8,1
4838,118,1,24.35,4.9,1
4839,118,1,21.91,4.8,1
4840,35,1,14.39,4.8,1
4841,46,1,14.29,4.7,1
4842,118,1,30.48,4.6,3
4843,37,1,52.77,4.8,3
4844,46,1,14.29,4.6,1
4845,183,1,13.47,4.7,1
4846,162,1,16.47,4.8,1
4847,96,1,44.95,4.7,3
4848,79,1,23.99,-1.0,0
4849,118,1,11.0,4.6,1
4850,165,1,22.0,4.6,1
4851,118,1,13.56,4.9,1
4852,118,1,24.35,4.9,1
4853,118,1,24.35,4.8,1
4854,118,1,15.23,4.8,1
4855,118,1,26.52,4.8,1
4856,46,1,14.29,4.5,1
4857,121,1,30.11,4.8,3
4858,155,1,49.99,4.6,3
4859,155,1,49.99,4.6,3
4860,61,1,60.89,4.7,3
4861,199,1,17.53,4.4,1
4862,66,1,16.97,4.5,1
4863,116,1,29.95,4.3,3
4864,183,1,14.46,4.5,1
4865,112,1,9.49,4.7,1
4866,115,1,12.47,4.6,1
4867,96,1,19.95,5.0,1
4868,118,1,24.35,4.8,1
4869,118,1,64.22,4.8,3
4870,118,1,13.18,4.8,1
4871,118,1,31.29,4.6,3
4872,115,1,13.83,4.9,1
4873,109,1,24.47,4.8,1
4874,142,1,34.0,-1.0,0
4875,61,1,34.29,4.8,3
4876,165,1,45.0,4.5,3
4877,61,1,21.69,4.8,1
4878,118,1,19.34,4.6,1
4879,31,1,33.15,4.8,3
4880,61,1,30.09,4.8,3
4881,121,1,71.67,4.8,3
4882,96,1,26.95,5.0,1
4883,199,1,17.53,4.5,1
4884,33,1,6.51,4.6,1
4885,165,1,63.0,4.3,3
4886,118,1,9.62,4.7,1
4887,37,1,54.97,4.8,3
4888,60,1,37.49,4.8,3
4889,97,1,9.63,3.9,1
4890,118,1,48.71,4.5,3
4891,56,1,29.97,4.6,3
4892,118,1,36.08,4.6,3
4893,104,1,39.95,4.8,3
4894,137,1,16.9,4.9,1
4895,61,1,39.89,3.9,3
4896,96,1,29.95,4.7,3
4897,137,1,13.18,4.6,1
4898,118,1,19.34,-1.0,0
4899,57,1,15.99,4.6,1
4900,118,1,14.62,4.8,1
4901,116,1,7.41,4.8,1
4902,26,1,44.99,3.0,3
4903,0,1,5.36,5.0,1
4904,57,1,29.99,4.6,3
4905,106,1,18.25,4.7,1
4906,115,1,21.61,5.0,1
4907,148,1,33.46,4.6,3
4908,61,1,39.89,4.7,3
4909,61,1,28.97,4.8,3
4910,61,1,39.89,4.8,3
4911,79,1,20.99,4.8,1
4912,137,1,13.18,4.7,1
4913,167,1,6.59,5.0,1
4914,118,1,34.77,4.5,3
4915,140,1,24.99,5.0,1
4916,140,1,24.99,4.6,1
4917,98,1,26.99,4.8,1
4918,61,1,81.19,4.8,3
4919,188,1,15.61,4.8,1
4920,152,1,32.95,4.9,3
4921,97,1,7.53,4.6,1
4922,126,1,31.99,4.8,3
4923,79,1,13.94,4.8,1
4924,46,1,10.88,4.7,1
4925,0,1,7.47,4.5,1
4926,116,1,14.42,4.6,1
4927,122,1,29.71,4.6,3
4928,79,1,25.99,4.7,1
4929,79,1,11.54,4.7,1
4930,85,1,21.0,4.8,1
4931,176,1,16.99,4.3,1
4932,46,1,10.88,4.5,1
4933,14,1,31.0,4.8,3
4934,154,1,18.75,4.6,1
4935,61,1,18.89,5.0,1
4936,106,1,36.52,4.8,3
4937,176,1,21.99,4.8,1
4938,167,1,11.19,4.6,1
4939,112,1,17.55,4.7,1
4940,61,1,18.89,5.0,1
4941,137,1,13.52,4.8,1
4942,143,1,22.37,4.8,1
4943,61,1,18.89,4.5,1
4944,97,1,13.2,-1.0,0
4945,175,1,36.0,4.0,3
4946,114,1,16.49,4.6,1
4947,24,1,24.0,4.8,1
4948,77,1,31.99,4.6,3
4949,167,1,12.49,4.7,1
4950,167,1,22.07,-1.0,0
4951,79,1,17.49,4.7,1
4952,115,1,12.31,5.0,1
4953,61,1,34.29,4.8,3
4954,14,1,55.16,4.4,3
4955,152,1,32.95,4.8,3
4956,61,1,64.39,4.8,3
4957,167,1,9.27,4.6,1
4958,61,1,64.39,4.7,3
4959,61,1,50.39,4.8,3
4960,77,1,17.24,4.6,1
4961,77,1,29.99,4.7,3
4962,106,1,14.6,4.7,1
4963,105,1,44.95,-1.0,0
4964,77,1,22.49,4.6,1
4965,154,1,18.75,4.2,1
4966,131,1,29.99,4.3,3
4967,154,1,18.75,4.6,1
4968,79,1,59.99,-1.0,0
4969,14,1,43.6,4.7,3
4970,30,1,51.74,4.6,3
4971,118,1,28.08,4.7,1
4972,148,1,34.85,4.7,3
4973,61,1,35.69,4.8,3
4974,106,1,18.62,4.8,1
4975,142,1,20.25,-1.0,0
4976,109,1,22.37,4.6,1
4977,154,1,15.0,5.0,1
4978,129,1,6.61,4.6,1
4979,15,1,37.39,4.6,3
4980,186,1,32.09,4.7,3
4981,118,1,19.13,4.6,1
4982,198,1,17.99,4.7,1
4983,198,1,16.99,4.6,1
4984,130,1,12.37,4.8,1
4985,130,1,12.37,4.0,1
4986,167,1,16.75,4.8,1
4987,130,1,12.37,5.0,1
